Customer,Site Name,Contact Name,Phone Number,Mobile Number,Fax Number,Email Address,Address Street,Address City,Address Region,Address Postal Code,Address Country,Custom 1,Custom 2,Custom 3,Custom 4,Archived
City Integrated Maintenance Services (Aus) Pty Ltd,"1-3 Roberston Road Toorak",,,,,,"1-3 Robertson Street",Toorak,Victoria,3142,Australia,,,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,174 Victoria Parade East Melbourne,,,,,,174 Victoria Parade,East Melbourne,Victoria,3002,Australia,,,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,20 Cato Street Hawthorn,,,,,,,,,,,,,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,3 Ascot Street Malvern,Tom Hartlett,,0439 213 634,,,3 Ascot Street,Malvern,Victoria,3144,Australia,,,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,32 Grange Road Toorak,,,,,,32 Grange Road,Toorak,Victoria,3142,Australia,,,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,35 Park Lane,Chris Norbury,,,,,,,,,,,,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,Admin Port Melbourne Office,Kerrie Batikas,03 9825 7703,,,"kbatikas@goodstart.org.au","Unit 7, 350 Bridge Street",Port Melbourne,Victoria,3207,Australia,,,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Aussie Kindies Keilor 4018AEG",Simon Malone (FM),(03) 9390 7500,0455 889 095,,"keilor@aussiekindies.com.au",890 Old Calder Highway,Keilor,Victoria,3036,Australia,"keilor@aussiekindies.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Kids Academy Bulleen 4047AEG",Simon Malone (FM),(03) 7020 5356,0455 889 095,,"bulleen@kidsacademyelc.com.au","54-58 Thompsons Road",Bulleen,Victoria,3105,Australia,"bulleen@kidsacademyelc.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Kids Academy Clayton 4046AEG",Simon Malone (FM),03 7020 5352,0455 889 095,,"clayton@kidsacademyelc.com.au",2125 Dandenong Road,Clayton,Victoria,3168,Australia,"clayton@kidsacademyelc.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Kids Academy Craigieburn 4062AEG",Simon Malone (FM),(03) 8362 9760,0455 889 095,,"craigieburn@kidsacademyelc.com.au",162 Elevation Boulevard,Craigieburn,Victoria,3064,Australia,"craigieburn@kidsacademyelc.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Kids Academy Kensington 4049AEG",Simon Malone (FM),(03) 7020 5350,0455 889 095,,"kensington@kidsacademyelc.com.au",64 Stubbs Street,Kensington,Victoria,3031,Australia,"kensington@kidsacademyelc.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Kids Academy Phillip 9007AEG",Simon Malone (FM),02 80171617,0455 889 095,,"phillip@kidsacademyelc.com.au",50 Launceston Street,Phillip,Australian Capital Territory,2606,Australia,"phillip@kidsacademyelc.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Kids Academy Point Cook 4064AEG",Simon Malone (FM),(03) 7300 7105,0455 889 095,,"pointcook@kidsacademyelc.com.au",1 Winterberry Road,Point Cook,Victoria,3030,Australia,"pointcook@kidsacademyelc.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Kids Academy Wyndham Vale (Ballan Road) 4055AEG",Simon Malone (FM),(03) 8000 6095,0455 889 095,,"wyndhamvale@kidsacademyelc.com.au",151 Ballan Road,Wyndham Vale,Victoria,3024,Australia,"wyndhamvale@kidsacademyelc.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Milestones Early Learning Bairnsdale - Dawson St Campus 4039AEG",Simon Malone (FM),(03) 5152 6322,0455 889 095,,"bairnsdaledawson@milestones.com.au",64 Dawson Street,Bairnsdale,Victoria,3875,Australia,"bairnsdaledawson@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Milestones Early Learning Bairnsdale - Day St Campus 4040AEG",Simon Malone (FM),(03) 5152 6322,0455 889 095,,"bairnsdaleday@milestones.com.au",54 Day Street,Bairnsdale,Victoria,3875,Australia,"bairnsdaleday@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Milestones Early Learning Ballan",Simon Malone (FM),03 5368 1665,0455 889 095,,"ballan@milestones.com.au",88a Simpson Street,Ballan,Victoria,3342,Australia,"ballan@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Milestones Early Learning Braybrook 4036AEG",Simon Malone (FM),(03) 7068 7797,0455 889 095,,"braybrook@milestones.com.au",97A Hargreaves Crescent,Braybrook,Victoria,3019,Australia,"braybrook@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Milestones Early Learning Bundoora 4035AEG",Simon Malone (FM),03 9468 5238,0455 889 095,DO NOT SENT FA TO SITE,"bundoora@milestones.com.au","18-22 Main Drive",Bundoora,Victoria,3083,Australia,"bundoora@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Milestones Early Learning Cranbourne North 4034AEG",Simon Malone (FM),0359914116,0455 889 095,,"cranbournenorth@milestones.com.au","78-80 Hoysted Avenue",Cranbourne North,Victoria,3977,Australia,"cranbournenorth@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Milestones Early Learning Forest Hill 3083AEG",Simon Malone (FM),02 6922 7293,0455 889 095,,"foresthill@milestones.com.au","58-60 Allonby Avenue",Forest Hill,New South Wales,2651,Australia,"foresthill@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Milestones Early Learning Hoppers Crossing 4037AEG",Simon Malone (FM),(03) 7067 8206,0455 889 095,,"hopperscrossing@milestones.com.au",539 Tarneit Road,Hoppers Crossing,Victoria,3029,Australia,"hopperscrossing@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Milestones Early Learning Lakes Entrance",Simon Malone (FM),(03) 5155 2566,0455 889 095,,"lakesentrance@milestones.com.au","56-58 Myer Street",Lakes Entrance,Victoria,3909,Australia,"lakesentrance@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Milestones Early Learning Point Cook 4022AEG",Simon Malone (FM),(03) 9395 7300,0455 889 095,,"pointcook@milestones.com.au",282 Point Cook Road,Point Cook,Victoria,3030,Australia,"pointcook@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Milestones Early Learning Tarneit 4028AEG",Simon Malone (FM),(03) 8754 8653,0455 889 095,,"tarneit@milestones.com.au","345-351 Hogans Road",Tarneit,Victoria,3029,Australia,"tarneit@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Milestones Early Learning Werribee 4014AEG",Simon Malone (FM),(03) 9742 2888,0455 889 095,,"werribee@milestones.com.au",81 Ballan Road,Werribee,Victoria,3030,Australia,"werribee@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Milestones Early Learning Wyndham Vale 4038AEG",Simon Malone (FM),(03) 9741 0007,0455 889 095,"wyndhamvale@milestones.com.au","wyndhamvale@milestones.com.au",2 Ribblesdale Avenue,Wyndham Vale,Victoria,3024,Australia,"wyndhamvale@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Papilio Early Learning Blackburn 4005AEG",Simon Malone (FM),03 9894 1996,0407 197 677,"blackburn@papilio.com.au","blackburn@papilio.com.au",6/195 Whitehorse Road,Blackburn,Victoria,3130,Australia,"blackburn@papilio.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Papilio Early Learning Box Hill North 4001AEG",Simon Malone (FM),(03) 9898 1566,0455 889 095,,"boxhillnorth@papilio.com.au",152 Dorking Road,Box Hill North,Victoria,3129,Australia,"boxhillnorth@papilio.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Papilio Early Learning Bundoora 4043AEG",Simon Malone (FM),(03) 7036 8166,0455 889 095,,"bundoora@papilio.com.au",420 Grimshaw Street,Bundoora,Victoria,3083,Australia,"bundoora@papilio.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Papilio Early Learning Essendon 4026AEG",Simon Malone (FM),(03) 9351 6817,0455 889 095,,"essendon@papilio.com.au",333 Keilor Road,Essendon,Victoria,3040,Australia,"essendon@papilio.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Papilio Early Learning Hoppers Crossing 4061AEG",Simon Malone (FM),(03) 8664 9333,0455 889 095,,"hopperscrossing@papilio.com.au",565 Tarneit Road,Hoppers Crossing,Victoria,3029,Australia,"hopperscrossing@papilio.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Papilio Early Learning Point Cook 4063AEG",Simon Malone (FM),(03) 8348 1735,0455 889 095,,"pointcook@papilio.com.au","60-62 Florey Avenue",Point Cook,Victoria,3030,Australia,"pointcook@papilio.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity - Werribee Kids Early Learning Centre 4066AEG",Simon Malone (FM),(03) 8737 5990,0455 889 095,,"werribeekids@affinityeducation.com.au",2 Russell Street,Werribee,Victoria,3030,Australia,"werribeekids@affinityeducation.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Aussie Kindies Bacchus Marsh 4008AEG",Simon Malone (FM),(03) 5367 3822,0455 889 095,,"bacchusmarsh@aussiekindie.com.au","59-63 Grey Street",Darley,Victoria,3340,Australia,"bacchusmarsh@aussiekindie.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Aussie Kindies Cranbourne 4003AEG",Simon Malone (FM),(03) 5996 6255,0455 889 095,,"cranbourne@aussiekindies.com.au",3 Ferndown Drive,Cranbourne,Victoria,3977,Australia,"cranbourne@aussiekindies.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Aussie Kindies Creswick 4006AEG",Simon Malone (FM),(03) 5345 2555,0455 889 095,,"creswick@aussiekindies.com.au",7 Andrew Street,Creswick,Victoria,3363,Australia,"creswick@aussiekindies.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Aussie Kindies Kyabram 4011AEG",Simon Malone (FM),(03) 5852 2844,0455 889 095,,"kyabram@aussiekindies.com.au",28 Unwin Street,Kyabram,Victoria,3620,Australia,"kyabram@aussiekindies.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Aussie Kindies Stawell 4013AEG",Simon Malone (FM),(03) 5358 4266,0455 889 095,,"stawell@aussiekindies.com.au","1-7 Ocallaghan Street",Stawell,Victoria,3380,Australia,"stawell@aussiekindies.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Aussie Kindies Sunbury 4016AEG",Simon Malone (FM),(03) 9740 7760,0455 889 095,,"sunbury@aussiekindies.com.au",5 Spavin Drive,Sunbury,Victoria,3429,Australia,"sunbury@aussiekindies.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Kids Academy Doncaster East 4051AEG",Simon Malone (FM),(03) 7043 6760,0455 889 095,,"doncastereast@kidsacademyelc.com.au","952-954 Doncaster Road",Doncaster East,Victoria,3109,Australia,"doncastereast@kidsacademyelc.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Kids Academy Melton 4052AEG",Simon Malone (FM),(03) 7046 4812,0455 889 095,,"melton@kidsacademyelc.com.au","1-7 Reserve Road",Melton,Victoria,3337,Australia,"melton@kidsacademyelc.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Kids Academy Mickleham 4053AEG",Simon Malone (FM),(03) 7036 7369,0455 889 095,,"mickleham@kidsacademyelc.com.au",459 Brookfield Boulevard,Mickleham,Victoria,3064,Australia,"mickleham@kidsacademyelc.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Kids Academy Murrumbeena 4050AEG",Simon Malone (FM),(03) 7020 5354,0455 889 095,,"murrumbeena@kidsacademyelc.com.au",137 Murrumbeena Road,Murrumbeena,Victoria,3163,Australia,"murrumbeena@kidsacademyelc.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Kids Academy Ringwood East 4045AEG",Simon Malone (FM),(03) 7020 5351,0455 889 095,,"ringwoodeast@kidsacademyelc.com.au",30 Grey Street,Ringwood East,Victoria,3135,Australia,"ringwoodeast@kidsacademyelc.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Kids Academy Waratah Estate 4054AEG",Simon Malone (FM),(03) 7046 3537,0455 889 095,,"waratahestate@kidsacademyelc.com.au","2-4 Whiteleaf Drive",Mickleham,Victoria,3064,Australia,"waratahestate@kidsacademyelc.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Milestones Early Learning Cranbourne East 4010AEG",Simon Malone (FM),(03) 5995 3644,0455 889 095,,"cranbourneeast@milestones.com.au","55-57 Broad Oak Drive",Cranbourne East,Victoria,3977,Australia,"cranbourneeast@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Milestones Early Learning Greensborough 4015AEG",Simon Malone (FM),(03) 9434 7933,0455 889 095,,"greensborough@milestones.com.au",3 William Street,Greensborough,Victoria,3088,Australia,"greensborough@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Milestones Early Learning Keysborough 4031AEG",Simon Malone (FM),(03) 8763 4097,0455 889 095,,"keysborough@milestones.com.au",468 Cheltenham Road,Keysborough,Victoria,3173,Australia,"keysborough@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Milestones Early Learning Narre Warren North 4059AEG",Simon Malone (FM),(03) 7034 4141,0455 889 095,,"narrewarren@milestones.com.au",154 Drysdale Avenue,Narre Warren North,Victoria,3804,Australia,"narrewarren@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Milestones Early Learning Officer (Tivendale Rd) 4060AEG",Simon Malone (FM),(03) 7068 4833,0455 889 095,,"officer@milestones.com.au",27 Tivendale Road,Officer,Victoria,3809,Australia,"officer@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Milestones Early Learning Ringwood 4019AEG",Simon Malone (FM),(03) 9870 0125,0455 889 095,,"ringwood@milestones.com.au","290-292 Maroondah Highway",Ringwood,Victoria,3134,Australia,"ringwood@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Milestones Early Learning Seaford 4044AEG",Simon Malone (FM),(03) 8664 9331,0455 889 095,,"seaford@milestones.com.au","32-34 Nepean Highway",Seaford,Victoria,3198,Australia,"seaford@milestones.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Papilio Early Learning Box Hill 4027AEG",Simon Malone (FM),(03) 8840 7140,0455 889 095,,"boxhill@papilio.com.au","84-86 Carrington Road",Box Hill,Victoria,3128,Australia,"boxhill@papilio.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Papilio Early Learning Camberwell 4024AEG",Simon Malone (FM),(03) 9888 8182,0455 889 095,,"camberwell@papilio.com.au",168 Warrigal Road,Camberwell,Victoria,3124,Australia,"camberwell@papilio.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Papilio Early Learning Casey Fields 4029AEG",Simon Malone (FM),(03) 5926 0660,0455 889 095,,"caseyfields@papilio.com.au",85S Elmslie Drive,Cranbourne East,Victoria,3977,Australia,"caseyfields@papilio.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Papilio Early Learning Croydon 4030AEG",Simon Malone (FM),(03) 8202 4134,0455 889 095,,"croydon@papilio.com.au","shop m3/5-15 Kent Avenue",Croydon,Victoria,3136,Australia,"croydon@papilio.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Papilio Early Learning Murrumbeena 4032AEG",Simon Malone (FM),(03) 9563 2113,0455 889 095,,"murrumbeena@papilio.com.au",487 Neerim Road,Murrumbeena,Victoria,3163,Australia,"murrumbeena@papilio.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Papilio Early Learning Officer 4057AEG",Simon Malone (FM),(03) 5953 3339,0455 889 095,,"officer@papilio.com.au","11-13 Station Street",Officer,Victoria,3809,Australia,"officer@papilio.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Affinity -	Papilio Early Learning St Kilda 4025AEG",Simon Malone (FM),(03) 9527 5963,0455 889 095,,"stkilda@papilio.com.au",89 Westbury Street,Saint Kilda East,Victoria,3183,Australia,"stkilda@papilio.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Bunnings - Hallam",,,,,"HallamFT@bunnings.com.au","30-44 Centre Road",Hallam,Victoria,3803,Australia,"HallamFT@bunnings.com.au",CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Bunnings - Maribyrnong",Eve,03 9319 7300,,,"maribyrnong@bunnings.com.au",,Maribyrnong,Victoria,3032,Australia,"maribyrnong@bunnings.com.au",,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Charter Hall Property - Coburg North 0530CH",Linda Pollard,0472 648 178,,,"kate.phillips@charterhall.com.au",,Coburg North,Victoria,3073,Australia,"168-170 elizabeth st",,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Charter Hall Property - Doncaster 0548CH",Linda Pollard,,0472648178,,"bronwyn.beardsley@charterhall.com.au","113-115 High Street",Doncaster,Victoria,3108,Australia,,,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Charter Hall Property - Epping 0031CH",Linda Pollard,,0472 648 178,,"Linda.Pollard@charterhall.com.au",9 Church Street,Epping,Victoria,3076,Australia,,CityFM,05/29,"05/27 - JW",No
City Integrated Maintenance Services (Aus) Pty Ltd,"Charter Hall Property - Lower Templestowe",Linda Pollard,,0472648178,,,"185-187 Manningham Road",Templestowe Lower,Victoria,3107,Australia,,CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Coles - Lilydale Market Place",,,,,,45 Hutchinson Street,Lilydale,Victoria,3140,Australia,,CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Coles - Truganina",,,,,,,,,,,,,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"Coles - Wetherill Park",,,,,,,,,,,,,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,Coles Laverton,,,,,,"Coles Central Square, Central Avenue",Altona Meadows,Victoria,3028,Australia,,CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,Eltham,,,,,,816 Main Road Service Road,Eltham,Victoria,3095,Australia,,,,,Yes
City Integrated Maintenance Services (Aus) Pty Ltd,genU Broadmeadows,Rosamund Tyler,,0409 403 759,,"rosamund.tyler@city-holdings.com.au",suite 16 11/27 Pearcedale Parade,Broadmeadows,Victoria,3047,Australia,,CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"genU Commercial - Ability, Union St, Northcote 3005G",Rosamund Tyler (RFM),,0409 403 759,,,30A Union Street,Northcote,Victoria,3070,Australia,,CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"GenU Commercial - Douro Street, North Geelong 3901G",Darren Fenton (FM),,0477014810,,,77 Douro Street,North Geelong,Victoria,3215,Australia,,CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"genU Commercial - Ethel St 3010G",Rosamund Tyler (RFM),,0409 403 759,,,3 Ethel Street,Thornbury,Victoria,3071,Australia,,,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"GenU Commercial - Leichhardt 4039G",,,,,,,,,,,,,,"21/07 - JW",No
City Integrated Maintenance Services (Aus) Pty Ltd,"genU Commercial - MatchWorks Broadmeadows 2025G",Darren Fenton (FM),,,,,"1185-1197 Pascoe Vale Road",Broadmeadows,Victoria,3047,Australia,,CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"genU Commercial - MatchWorks Pakenham 2072G",Rosamund Tyler (RFM),,0409 403 759,,,48 John Street,Pakenham,Victoria,3810,Australia,,CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"genU Commercial - Oakdale Lodge & Zone 3026G",Darren Fenton (FM),,,,,7 Acorn Drive,Warrane,Tasmania,7018,Australia,,CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"genU Commercial - VIC - Colac - 101 Queen Street 3000G",Darren Fenton (FM),,0409 605 999b,,,101 Queen Street,Colac,Victoria,3250,Australia,,CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"genU Commercial - VIC - Colac - 6 Bath Street 3003G",Darren Fenton (FM),,0409 605 999,,,6 Bath Street,Colac,Victoria,3250,Australia,,CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"genU Commercial - VIC - East  Geelong - 285A McKillop Street -  Eastern Hub 3902G",Darren Fenton (FM),,0409 605 999,,,285A McKillop Street,East Geelong,Victoria,3219,Australia,,,08/21,"08/13 - JW",No
City Integrated Maintenance Services (Aus) Pty Ltd,"genU Commercial - VIC - Glen Waverley - Suite 11, 40 Montclair Avenue - Matchworks 2046G",Darren Fenton (FM),,0409 605 999,,,suite 11/40 Montclair Avenue,Glen Waverley,Victoria,3150,Australia,,CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"genU Commercial - VIC - Highton - 21-29 Reynolds Road - Support Hub 1000G",Jane Muhor,,0477 018 849,,,"21-29 Reynolds Road",Highton,Victoria,3216,Australia,,CityFM,,,No
City Integrated Maintenance Services (Aus) Pty Ltd,"genU Commercial - VIC - Warrnambool - 166A Koroit Street 3013G",Laura Rea,,0474 574 534,,,166A Koroit Street,Warrnambool,Victoria,3280,Australia,,CityFM,,,No
